name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
Intuition Publishing Ltd.,Privately Held,201-500,1985,E-learning,more than 1000,"Knowledge Services,LMS and Portals,Online Learning Library,Advisory Services,Custom Learning Solutions,Graduate programs,Mobile Learning,Blended Learning,Knowledge Management Platform",https://media.licdn.com/dms/image/C4D0BAQFdnEEixyx7Yw/company-logo_200_200/0?e=2132524800&v=beta&t=v1xGVmIRahpSTCHZEeTk8a2_CcAMIgphIef1uSsIfgw,www.intuition.com,education
Griffith College Cork,Privately Held,51-200,1884,Education Management,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQFEgTdxbsYzbQ/company-logo_200_200/0?e=2132524800&v=beta&t=djCwzfj8E1sqDfHJ9tuvJhiYG2C6ITQbABKQoicyYmM,https://www.griffith.ie/,education
Independent College Dublin,Educational,51-200,2007,Higher Education,more than 1000,"Largest and most successful FE1 Prep Course in Ireland,School of Professional Accountancy have achieved over 60 placings in Ireland, in the last eight exam sittings, including two first in the world prize winners.,Small Class Sizes,Exceptional Lecturers",https://media.licdn.com/dms/image/C4E0BAQHGxc8S8xXcaw/company-logo_200_200/0?e=2132524800&v=beta&t=gyn_G4b5BuQC5y8uKU9Lg6zDWaaB28xgkNd-nEJzAQA,http://www.independentcolleges.ie/,education
"Pontifical University, St Patrick's College, Maynooth",Educational,Undisclosed,1795,Higher Education,more than 1000,"Theology,Canon Law,Philosophy",https://media.licdn.com/dms/image/C4E0BAQEkS_I2cIYmwg/company-logo_200_200/0?e=2132524800&v=beta&t=3Lo6pPTNvS05zAJ-HQptwIoXRPOoGiZ3umYeQNon0C4,http://www.maynoothcollege.ie/,education
MKRMS Food Safety,Privately Held,myself only,2007,Professional Training,more than 1000,"Food Safety Training,Compliance Auditing,HACCP Consultancy",https://media.licdn.com/dms/image/C4D0BAQHPyEZ20tpauw/company-logo_200_200/0?e=2132524800&v=beta&t=E-stm4-FYPJX8Zolsxss2Op8SBjzWAgl1HeTN13oJU4,http://www.mkrms.com,education
The Royal College of Physicians in Ireland,Educational,Undisclosed,Undisclosed,Higher Education,more than 1000,Not Specified,https://static1.squarespace.com/static/                                     543fa8a4e4b07a3fedf53cf8/t/59f7a805ec212d5a70dc4212/                                     1509403020299/fullsizeoutput_5147.jpeg,http://www.rcpi.ie/,education
"English Language Academy (ELA), Dublin, Ireland",Privately Held,11-50,2008,Education Management,more than 1000,"Language Training,Tourism & Hospitality Courses,Business Courses,IELTS Preparation Courses",https://media.licdn.com/dms/image/C560BAQFVBuz5EivMHA/company-logo_200_200/0?e=2132524800&v=beta&t=h2imXWcuWv15VGe860Ew3_HV8pkr3_hNO80RtsZfQiU,www.elaireland.com,education
Cork English College,Privately Held,11-50,1978,Education Management,more than 1000,"English Language Teaching,English Language Testing",https://media.licdn.com/dms/image/C560BAQF2Q4Ww5075Tg/company-logo_200_200/0?e=2132524800&v=beta&t=yKyYdc_IcJpp7Jq1CqlVxd4aEMrscGD9DwT12sYo_1U,www.corkenglishcollege.ie,education
Public Affairs Ireland,Privately Held,11-50,2002,Professional Training,more than 1000,"training,education,continuing professional development,publishing,directories",https://media.licdn.com/dms/image/C4E0BAQGAq2bbh4_X_w/company-logo_200_200/0?e=2132524800&v=beta&t=2p-zUP3Zmp7iz66I0_1ZayPwyMakvXR4mB6q-5C361Q,http://www.pai.ie,education
THE TEFL ACADEMY - Leading EFL Teacher Trainer Provider,Privately Held,11-50,Undisclosed,Education Management,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQHJLxAvRR396A/company-logo_200_200/0?e=2132524800&v=beta&t=q0Gkh-z0M1ZnJsbooK8lWTo4RWeiGRdhUxgAyfGjBd0,http://www.theteflacademy.com/,education
UCD Students' Union (UCDSU),Non Profit,51-200,1975,Higher Education,more than 1000,"Representation,Services",https://media.licdn.com/dms/image/C4E0BAQF-99xebSJxDw/company-logo_200_200/0?e=2132524800&v=beta&t=V-zxi6GOJsRVNdLCUF-1F5OXGKe0ol0M2BTPgAyrVFI,www.ucdsu.ie,education
All Hallows College,Public Company,51-200,1842,Education Management,more than 1000,"Ethical Leadership,Human Service,Social Justice",https://media.licdn.com/dms/image/C510BAQEUJqISGS2oHw/company-logo_200_200/0?e=2132524800&v=beta&t=efG-AJ9sn-UbAfldV77WIX64jf6aSXHXe07uCtpjTNU,http://www.allhallows.ie/,education
ATC Language Schools,Educational,11-50,Undisclosed,Higher Education,more than 1000,"General English Courses,Intensive English Courses,Exam Preparation Courses,One to One Tuition,Teacher Training Courses,Demi Pair Programmes,Business English Classes,Junior Summer Programmes,Free Extra Lessons",https://media.licdn.com/dms/image/C4D0BAQFZlHw_H0pbEQ/company-logo_200_200/0?e=2132524800&v=beta&t=lL6n8eMbnV6u0pgCZzC1QvYBBn2ogRghGtXjFUoLDU8,http://www.atclanguageschools.com,education
Irish Times Training,Privately Held,2-10,1975,Higher Education,more than 1000,"Digital Marketing,Executive Education,Management/Finance,Business,Personal Development,In-company",https://media.licdn.com/dms/image/C4E0BAQEBr3Ho-IqmyA/company-logo_200_200/0?e=2132524800&v=beta&t=kZMuBEIGF-gAtA22ZZKqBKfSwcOrVmHWTQNKOUVjZX0,www.irishtimestraining.com,education
Alpha College,Privately Held,11-50,1989,Professional Training,more than 1000,"Teaching English,English as a Foreign Language,TEFL,CELT,Teaching English as a Foreign Language,Teaching English as a Second Language,Blended e-Learning,Online English Language Learning",https://media.licdn.com/dms/image/C4D0BAQGlzb6XwW1Yyg/company-logo_200_200/0?e=2132524800&v=beta&t=lr7SEMFc8HdDFy2XR7v7U0jwcYbyuob-7Atu5aVFgfM,https://www.alphacollege.com,education
Real Nation,Privately Held,11-50,2000,Education Management,more than 1000,"Education ,Design ,Psychology,Pedagogy,Programme Development ,Experiential ,Events ,Behaviour Change ,Project Management ,Innovation ,Consumer ,Trade ",https://media.licdn.com/dms/image/C510BAQEjCB_HZQWPSg/company-logo_200_200/0?e=2132524800&v=beta&t=doizX2TnIFvQ_pyICR5am_mKMlqJItbQLs1czXKPDYQ,http://realnation.ie,education
Marino Institute of Education,Educational,51-200,Undisclosed,Education Management,more than 1000,"Education,Conference Facilities,Online Learning,CPD",https://media.licdn.com/dms/image/C560BAQH_rNb1RqkD8Q/company-logo_200_200/0?e=2132524800&v=beta&t=gyy_MY7OSex1N61YpMYm3IWCKsOPwD3z615qyf_jTMo,http://www.mie.ie,education
Code Institute,Educational,11-50,2014,Higher Education,more than 1000,"Coding Bootcamps,Web Development Training,Computer Programming,Higher Education,EdTech,Career Training",https://media.licdn.com/dms/image/C510BAQGMQMWodJcvEQ/company-logo_200_200/0?e=2132524800&v=beta&t=Omfw7_gmsDwNC34ANBpIup9Z2o8lnjqXA1j7KwGEOuA,https://www.codeinstitute.net/,education
MLI International Schools,Privately Held,51-200,1994,Education Management,more than 1000,"Focuses on the Junior Market from 10 to 17,High School Programme provider in Ireland,Junior Summer  Courses in both Ireland and UK,ACELS Recognised in Ireland,British Council Accredited,ISOQAR ISO 9001:2000 Firm,Offers School Group Courses",https://media.licdn.com/dms/image/C4D0BAQG9m1u84Cz7ZQ/company-logo_200_200/0?e=2132524800&v=beta&t=v1rISwPpmK8PQccw_5tMPPGI7XUh7GEWL-gHqr1b_zc,www.mli-group.com,education
Skillnet Ireland,Government Agency,11-50,1999,Education Management,more than 1000,"Training,Networking",https://media.licdn.com/dms/image/C4E0BAQGFDw1IctqAcA/company-logo_200_200/0?e=2132524800&v=beta&t=wdB_YOvZrheR8zanLXeCTiOCeMnUZpHCiOlqfRbIXuA,http://www.skillnetireland.ie,education
"Dublin City University, Mater Dei Institute of Education",Educational,Undisclosed,Undisclosed,Higher Education,more than 1000,Not Specified,https://static1.squarespace.com/static/                                     543fa8a4e4b07a3fedf53cf8/t/59f7a805ec212d5a70dc4212/                                     1509403020299/fullsizeoutput_5147.jpeg,http://www.materdei.ie/,education
National College of Business Administration (NCBA).,Educational,Undisclosed,Undisclosed,Higher Education,more than 1000,Not Specified,https://static1.squarespace.com/static/                                     543fa8a4e4b07a3fedf53cf8/t/59f7a805ec212d5a70dc4212/                                     1509403020299/fullsizeoutput_5147.jpeg,Undisclosed,education
Irish Institute of Credit Management,Non Profit,2-10,1963,Education Management,more than 1000,"Education,Networking,Seminars,Events and Awards",https://media.licdn.com/dms/image/C4E0BAQHL3eSZOEaLiA/company-logo_200_200/0?e=2132524800&v=beta&t=yne6QrbhSlRbwqhAKVJF_IxFUHa-lKbkG4pTv1-AiwA,www.iicm.ie,education
"Pendulum Summit, Dublin",Public Company,2-10,2013,Professional Training,more than 1000,"Leadership,Personal Development,Talent Management,People Development,Human resources,Business,Sales,Entrepreneurship,Networking,Management,Speakers,Motivation,Business,Innovation,Creativity,Empowerment,Success",https://media.licdn.com/dms/image/C560BAQEwqk4e_kE_pA/company-logo_200_200/0?e=2132524800&v=beta&t=fBfm5pPukdP7P_kFCPh1jJmyQya33Tb8RQXfpE4IKTA,https://www.pendulumsummit.com,education
Interactive Services,Privately Held,51-200,1993,E-learning,more than 1000,"Custom eLearning,Mobile Learning,Online Training,Blended Learning,ILT (Instructor-Led Training),Compliance eLearning,Localization,Sales eLearning,Business Analysis,New Hire eLearning",https://media.licdn.com/dms/image/C4E0BAQGO3AFvGkzv2g/company-logo_200_200/0?e=2132524800&v=beta&t=uEwC2qOnA58r1LUZaQ2qB9UbBul3CuRo7BcKavTd88Y,www.interactiveservices.com,education
LearnUpon,Privately Held,51-200,2012,E-learning,more than 1000,"SCORM & Tin Can Compliant,Online, Blended & Mobile Learning,Testing & Survey Engine,eCommerce,Create Branded Certificates,Create Branded Client Portals",https://media.licdn.com/dms/image/C560BAQFFwICyqZ9ZdA/company-logo_200_200/0?e=2132524800&v=beta&t=JeYbEqCuncLQxjDqDDP3vx32O3EcqoxlXssyTPYhQqs,www.learnupon.com,education
ECM: European College Management,Educational,Undisclosed,Undisclosed,Higher Education,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQEEura_50jdhw/company-logo_200_200/0?e=2132524800&v=beta&t=rNNU4lKxWxJXKFPWNK-brsvu_9cJ8tCizZDQXqvRU7E,www.ecmcollege.ie,education
PCI College,Educational,11-50,Undisclosed,Higher Education,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQEvhAp6XD7Ypw/company-logo_200_200/0?e=2132524800&v=beta&t=_tC-goMc4CAaSk9n0vlK2ZxbeW-B_W-5f3YScKjqng8,www.pcicollege.ie,education
DCU Students' Union,Educational,11-50,1979,Education Management,more than 1000,"Student Representation,Clubs and Socieities,Events,Oppertunities",https://media.licdn.com/dms/image/C4D0BAQHXHE-XpMTl5w/company-logo_200_200/0?e=2132524800&v=beta&t=fRTvF43KKmPRdMnVC3hSId9_PBMPOuyNemoL8t0IzwA,www.dcusu.ie,education
Higher Education Authority,Government Agency,51-200,Undisclosed,Education Management,more than 1000,"Higher Education Policy,Higher Education Funding,Research,Communications,Springboard+,Erasmus,National Access Office",https://media.licdn.com/dms/image/C4D0BAQHkFQ74jKukKw/company-logo_200_200/0?e=2132524800&v=beta&t=RkhN0DP-fu9owSMlrG3Bc3kYAboU0b754D9GKcD7AJU,www.hea.ie,education
The English Studio Dublin,Educational,51-200,2002,Education Management,more than 1000,"The English Studio Dublin,Business English Cambridge,School of English,English Language Teaching and Training,Teacher Training,TESOL,Examination Courses,One to one Tuition,Cambridge Proficiency English,IELTS Preparation Course",https://media.licdn.com/dms/image/C510BAQEYyzg39R-aEQ/company-logo_200_200/0?e=2132524800&v=beta&t=mXLKrcr_zYggf0A4BZi5cKWUnoIhjxAEek-NF7uIDm0,www.englishstudio.com,education
Suas Educational Development,Non Profit,11-50,2002,Education Management,more than 1000,"Volunteering,Development Education,Quality Education Programmes",https://media.licdn.com/dms/image/C510BAQEU1pq0ggn63Q/company-logo_200_200/0?e=2132524800&v=beta&t=coPX3XMqi-UsvQzkAWswOwIaatqSk589ZToHGxmsaQI,http://www.suas.ie,education
FIT Ltd,Non Profit,11-50,1999,Education Management,more than 1000,"Apprenticeships,Employability ,Career Guidance ,Skills Audit ,ICT ,Networking ,Operations Management ",https://media.licdn.com/dms/image/C4D0BAQGW4cF38hi4ug/company-logo_200_200/0?e=2132524800&v=beta&t=iBc3i0DI6fkPIP5ThXPM99PFf1ICZNm1JIADVMkXb6k,www.fit.ie,education
"St Andrew's College, Dublin",Educational,Undisclosed,Undisclosed,Higher Education,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4D0BAQHRxTy_iyI3_A/company-logo_200_200/0?e=2132524800&v=beta&t=euePw4GYqy69BBSnUgcR-v2PtK8VkYFDVpeFoOMs_hs,st-andrews.ie,education
FOCAS Institute Dublin,Educational,51-200,2004,Higher Education,more than 1000,"Raman Micro-Spectroscopy,UV-Visible Spectroscopy,FTIR Micro - Spectroscopy,Fluorescence Spectroscopy,Scanning Electron Microscopy,Atomic Force Microscopy,Confocal Fluorescence Microscopy",https://media.licdn.com/dms/image/C4D0BAQGB1t6t-SMK0g/company-logo_200_200/0?e=2132524800&v=beta&t=WOStL0vUfz5BRL0VboxdVVDrtPZ3RE5LVDZ8_qw2WJ0,www.focas.dit.ie,education
Brazilian Professional Network Ireland,Self Employed,myself only,2017,Professional Training,more than 1000,"coaching,education,professional development,community,personal development",https://media.licdn.com/dms/image/C4E0BAQHjgE-i-uDmTA/company-logo_200_200/0?e=2132524800&v=beta&t=nGLd0yWeMWc6tlmc-I0hKBGAqEc8ODmx2HQbHfmnPP4,https://www.bpnireland.com,education
Pulse College,Educational,11-50,1990,Higher Education,more than 1000,"Audio Technology,Sound Engineering,Music Production,Games Development,Film Production,Logic Pro X,Avid Pro Tools,Film Scoring,Animation,Higher Education,Screenwriting,Film Editing",https://media.licdn.com/dms/image/C560BAQGzuYrmqDXLfA/company-logo_200_200/0?e=2132524800&v=beta&t=ti75ibpaY_cbdk5_nngdPllmYb1iJXb2rGJXOb5CuI4,www.pulsecollege.com,education
name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
Bank of Ireland,Public Company,10001+,Undisclosed,Banking,more than 1000,"Retail Banking,Business Banking,Corporate Banking,Mortgages",https://media.licdn.com/dms/image/C510BAQFRNRnff-bZ5A/company-logo_200_200/0?e=2132524800&v=beta&t=4Ps1bcjN-5edpq4rfC5LpGZGmMsRM5wRE5vlu6RxE54,http://www.bankofireland.com,financial
AIB,Public Company,10001+,Undisclosed,Banking,more than 1000,"Retail Banking,Business Banking,Mortgages,Insurance",https://media.licdn.com/dms/image/C4D0BAQEpakedYDT9rw/company-logo_200_200/0?e=2132524800&v=beta&t=3whjhVO0jsmcYTtVAYn8MFBsGp-JRDspeOdnLfC_uTw,personal.aib.ie,financial
Central Bank of Ireland,Government Agency,1001-5000,1943,Banking,more than 1000,"Monetary Policy & Operations,Financial Regulation,Financial Stability,Consumer Protection,Economic Policy & Statistics,Payments Systems & Currency",https://media.licdn.com/dms/image/C560BAQE_FlTVRmxydA/company-logo_200_200/0?e=2132524800&v=beta&t=Y6M1jhEnjm7gG-Qm0cqwHAftbyTaD2zhwIluCpYbK_Q,centralbank.ie,financial
Ulster Bank,Public Company,5001-10000,1836,Banking,more than 1000,"Personal Banking,Business Banking,Private Banking,Corporate Banking,Mobile Banking,Online Banking",https://media.licdn.com/dms/image/C4D0BAQH_SIP_ngJKbQ/company-logo_200_200/0?e=2132524800&v=beta&t=McQJWto_FeQBjCDOMB093MtWpjUG9lmJarA4QUzeoJU,http://www.ulsterbank.com,financial
KPMG Ireland,Partnership,1001-5000,Undisclosed,Accounting,more than 1000,"Audit,Tax,Advisory",https://media.licdn.com/dms/image/C4D0BAQHDXO2_XoAvjw/company-logo_200_200/0?e=2132524800&v=beta&t=yJVZct-8m7L0mPVnQZsEGledwpkVFVMjbZ4a4xQz-UE,www.kpmg.ie,financial
Zurich Insurance plc,Public Company,1001-5000,1872,Insurance,more than 1000,"Commercial Insurance,Car Insurance,Home Insurance,Professional Indemnity,Public Liability,Business Interuption,Van Insurance,Business Insurance,Office Insurance,Building Insurance,Marine Insurance,Construction Insurance,Retail Insurance,Farm Insurance",https://media.licdn.com/dms/image/C560BAQEpctXjjTuRpw/company-logo_200_200/0?e=2132524800&v=beta&t=rQEUuOOcN-MW3wpjMomkGp6eeVr7ayfrQ3M3hC0JMWc,http://www.zurich.ie,financial
PwC Ireland,Partnership,1001-5000,Undisclosed,Accounting,more than 1000,"Audit & Assurance,Consulting,Deals,Private Business Services,Human Resource Services,Taxation,Cyber Security,Data & Analytics,Technology,Managment Consulting,Digital,Deals,People and organisation,Tax,Retail and consumer,Brexit,Technology, Media and Telecommunications,Food and agri-business,Aviation finance,finance",https://media.licdn.com/dms/image/C4E0BAQG9wBPDBYbKCw/company-logo_200_200/0?e=2132524800&v=beta&t=liwdHj4hTHi0cwx--tZWjIWHF2V6RN5C6hJdfFP8Sms,www.pwc.ie,financial
Chartered Accountants Ireland,Educational,51-200,1888,Accounting,more than 1000,"Chartered Accountancy,Training, Education and Life Long Learning,Professional Networking,Flexible route,Chartered Tax Consultant,Post Graduate Diplomas,Conferencing Facilities,Books and Thought Leadership",https://media.licdn.com/dms/image/C4D0BAQFJG2g_87rRrg/company-logo_200_200/0?e=2132524800&v=beta&t=Zi3Ag55bcKrCdt_FWKE6xXKiBC1jxoCnoopomO1ALiI,http://www.charteredaccountants.ie/,financial
Grant Thornton Ireland,Partnership,1001-5000,Undisclosed,Accounting,more than 1000,"Accounting,Audit,Tax,Corporate Finance,Recovery and Reorganisation,Forensic and Investigation Services,Business Risk Services,Corporate Secretarial Services,Business Consulting,Financial Planning,Outsourcing,Cyber Security,Financial Services Advisory",https://media.licdn.com/dms/image/C510BAQGTQ9THJvX3bA/company-logo_200_200/0?e=2132524800&v=beta&t=cyEuNx6y8uNvTbwFllOTmyaEy8RlrYewiVKyefGS7dc,www.grantthornton.ie,financial
permanent tsb,Public Company,1001-5000,1884,Banking,more than 1000,"Consumer Banking,Business Banking,Home, Life & Travel Insurance,Savings & Investments,Current Accounts,Mortgages,Term Loans,Credit Cards",https://media.licdn.com/dms/image/C4D0BAQEGzIzihuuVzg/company-logo_200_200/0?e=2132524800&v=beta&t=oA_hY38XLkMDfB8oLUt4C1YZWluFzzmqUsfrqvmI3YE,www.permanenttsb.ie,financial
KBC Bank Ireland,Public Company,1001-5000,1973,Financial Services,more than 1000,"Personal Banking,Mortgages,Current Account,Savings Options,Workplace Banking,Business Banking",https://media.licdn.com/dms/image/C4D0BAQHn1Mgd6UH6Zg/company-logo_200_200/0?e=2132524800&v=beta&t=fZzP_WQGIjUBztZ3Zlz_2Y-FR03U6SG2XNJIMtiEItU,www.kbc.ie,financial
Allianz Care,Public Company,10001+,2000,Insurance,more than 1000,"International Medical Health Insurance,Expat Health Insurance,Life and Disability Insurance,Corporate Assistance",https://media.licdn.com/dms/image/C4D0BAQGRlsBs9vWRiw/company-logo_200_200/0?e=2132524800&v=beta&t=sEZsq1nJIXU3xpWJf8Am2N6KLaUDfZGjgoYWvJKSNC4,http://www.allianz-care.com,financial
